"PROJECT_CODE","STATION_ID","Date","TEST_NAME","Replicate 2","Replicate 3","Replicate 1","mean","Diff rep 1 - rep 2","Diff rep 1 - rep 3","Diff rep 2 - rep 3"
"RTBG","ROTC1",2010-11-10,"AMMONIA-N",0.043,0.042,0.053,0.048,0.01,0.011,0.000999999999999994
"RTBG","ROTC1",2010-11-10,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTC1",2010-11-10,"CARBON, DISSOLVED ORGANIC",25.2,24.3,25.2,25.2,0,0.899999999999999,0.899999999999999
"RTBG","ROTC1",2010-11-10,"CHLORIDE",70.9,70.7,71.4,71.15,0.5,0.700000000000003,0.200000000000003
"RTBG","ROTC1",2010-11-10,"SULFATE",4.8,4.8,4.8,4.8,0,0,0
"RTBG","ROTC1",2010-11-10,"NITRITE-N",0.008,0.002,0.002,0.005,-0.006,0,0.006
"RTBG","ROTC1",2010-11-10,"PHOSPHATE, ORTHO AS P",0.002,0.008,0.002,0.002,0,-0.006,-0.006
"RTBG","ROTC1",2010-11-10,"KJELDAHL NITROGEN, DIS",1.39,1.4,1.41,1.4,0.02,0.01,-0.01
"RTBG","ROTC1",2010-11-10,"PHOSPHATE, TOTAL AS P",0.013,0.014,0.015,0.014,0.002,0.000999999999999999,-0.001
"RTBG","ROTC1",2010-11-10,"PHOSPHATE, DISSOLVED AS P",0.008,0.008,0.008,0.008,0,0,0
"RTBG","ROTC1",2010-11-10,"SILICA",11.9,11.6,11.9,11.9,0,0.300000000000001,0.300000000000001
"RTBG","ROTA4",2011-07-19,"CALCIUM",18.7,18.9,18.8,18.75,0.100000000000001,-0.0999999999999979,-0.199999999999999
"RTBG","ROTA4",2011-07-19,"MAGNESIUM",2.2,2.2,2.2,2.2,0,0,0
"RTBG","ROTA4",2011-07-19,"POTASSIUM",3.1,3.1,3.1,3.1,0,0,0
"RTBG","ROTA4",2011-07-19,"SODIUM",6.3,6.3,6.4,6.35,0.100000000000001,0.100000000000001,0
"RTBG","ROTA4",2011-07-19,"KJELDAHL NITROGEN, TOTAL",2.58,2.57,2.56,2.57,-0.02,-0.00999999999999979,0.0100000000000002
"RTBG","ROTA4",2011-07-19,"AMMONIA-N",0.068,0.068,0.063,0.0655,-0.005,-0.005,0
"RTBG","ROTA4",2011-07-19,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA4",2011-07-19,"CARBON, DISSOLVED ORGANIC",39.5,39.9,40.8,40.15,1.3,0.899999999999999,-0.399999999999999
"RTBG","ROTA4",2011-07-19,"SULFATE",5.4,5.4,5.7,5.55,0.3,0.3,0
"RTBG","ROTA4",2011-07-19,"CHLORIDE",8.8,8.7,8.9,8.85,0.0999999999999996,0.200000000000001,0.100000000000001
"RTBG","ROTA4",2011-07-19,"PHOSPHATE, ORTHO AS P",0.014,0.015,0.013,0.0135,-0.001,-0.002,-0.000999999999999999
"RTBG","ROTA4",2011-07-19,"NITRITE-N",0.014,0.015,0.014,0.014,0,-0.000999999999999999,-0.000999999999999999
"RTBG","ROTA4",2011-07-19,"KJELDAHL NITROGEN, DIS",2.52,2.46,2.52,2.52,0,0.0600000000000001,0.0600000000000001
"RTBG","ROTA4",2011-07-19,"PHOSPHATE, TOTAL AS P",0.054,0.053,0.054,0.054,0,0.001,0.001
"RTBG","ROTA4",2011-07-19,"PHOSPHATE, DISSOLVED AS P",0.043,0.044,0.042,0.0425,-0.000999999999999994,-0.00199999999999999,-0.001
"RTBG","ROTA4",2011-07-19,"SILICA",2.96,2.9,2.9,2.93,-0.0600000000000001,0,0.0600000000000001
"RTBG","ROTE1",2011-10-27,"KJELDAHL NITROGEN, TOTAL",1.19,1.3,1.38,1.285,0.19,0.0799999999999998,-0.11
"RTBG","ROTE1",2011-10-27,"AMMONIA-N",0.01,0.01,0.01,0.01,0,0,0
"RTBG","ROTE1",2011-10-27,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTE1",2011-10-27,"CARBON, DISSOLVED ORGANIC",22.9,22.7,21.9,22.4,-1,-0.800000000000001,0.199999999999999
"RTBG","ROTE1",2011-10-27,"CHLORIDE",77.1,76.7,77.6,77.35,0.5,0.899999999999991,0.399999999999991
"RTBG","ROTE1",2011-10-27,"SULFATE",2.3,2.4,2.3,2.3,0,-0.1,-0.1
"RTBG","ROTE1",2011-10-27,"NITRITE-N",0.004,0.004,0.004,0.004,0,0,0
"RTBG","ROTE1",2011-10-27,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTE1",2011-10-27,"KJELDAHL NITROGEN, DIS",1.15,1.21,1.23,1.19,0.0800000000000001,0.02,-0.0600000000000001
"RTBG","ROTE1",2011-10-27,"PHOSPHATE, TOTAL AS P",0.01,0.012,0.012,0.011,0.002,0,-0.002
"RTBG","ROTE1",2011-10-27,"PHOSPHATE, DISSOLVED AS P",0.006,0.006,0.006,0.006,0,0,0
"RTBG","ROTE1",2011-10-27,"SILICA",7.14,7.04,7.11,7.125,-0.0299999999999994,0.0700000000000003,0.0999999999999996
"RTBG","ROTE1",2011-10-27,"POTASSIUM",3.6,3.5,3.6,3.6,0,0.1,0.1
"RTBG","ROTE1",2011-10-27,"CALCIUM",60.9,60.7,61.3,61.1,0.399999999999999,0.599999999999994,0.199999999999996
"RTBG","ROTE1",2011-10-27,"MAGNESIUM",8.2,8.2,8.2,8.2,0,0,0
"RTBG","ROTE1",2011-10-27,"SODIUM",43,42.8,43.1,43.05,0.100000000000001,0.300000000000004,0.200000000000003
"RTBG","ROTA3",2012-01-19,"CARBON, DISSOLVED ORGANIC",17.8,18.1,17.6,17.7,-0.199999999999999,-0.5,-0.300000000000001
"RTBG","ROTA3",2012-01-19,"SULFATE",0.8,0.8,0.8,0.8,0,0,0
"RTBG","ROTA3",2012-01-19,"CHLORIDE",18.6,18.7,18.6,18.6,0,-0.0999999999999979,-0.0999999999999979
"RTBG","ROTA3",2012-01-19,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2012-01-19,"PHOSPHATE, DISSOLVED AS P",0.004,0.002,0.004,0.004,0,0.002,0.002
"RTBG","ROTA3",2012-01-19,"SILICA",2.66,2.61,2.6,2.63,-0.0600000000000001,-0.00999999999999979,0.0500000000000003
"RTBG","ROTA3",2012-01-19,"AMMONIA-N",0.016,0.014,0.016,0.016,0,0.002,0.002
"RTBG","ROTA3",2012-01-19,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA3",2012-01-19,"CALCIUM",30.4,29.3,29.5,29.95,-0.899999999999999,0.199999999999999,1.1
"RTBG","ROTA3",2012-01-19,"MAGNESIUM",3.6,3.5,3.5,3.55,-0.1,0,0.1
"RTBG","ROTA3",2012-01-19,"POTASSIUM",0.5,0.5,0.5,0.5,0,0,0
"RTBG","ROTA3",2012-01-19,"SODIUM",10.7,10.2,10.3,10.5,-0.399999999999999,0.100000000000001,0.5
"RTBG","ROTA3",2012-01-19,"KJELDAHL NITROGEN, TOTAL",1.02,1.05,1.04,1.03,0.02,-0.01,-0.03
"RTBG","ROTA3",2012-01-19,"KJELDAHL NITROGEN, DIS",0.99,1.02,0.98,0.985,-0.01,-0.04,-0.03
"RTBG","ROTA3",2012-01-19,"PHOSPHATE, TOTAL AS P",0.006,0.006,0.007,0.0065,0.001,0.001,0
"RTBG","ROTA3",2012-01-19,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC1",2012-06-13,"PHOSPHATE, TOTAL AS P",0.024,0.024,0.028,0.026,0.004,0.004,0
"RTBG","ROTC1",2012-07-13,"AMMONIA-N",0.02,0.027,0.021,0.0205,0.001,-0.006,-0.007
"RTBG","ROTC1",2012-07-13,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTC1",2012-07-13,"CARBON, DISSOLVED ORGANIC",26,26.5,25.9,25.95,-0.100000000000001,-0.600000000000001,-0.5
"RTBG","ROTC1",2012-07-13,"SULFATE",1,1,1,1,0,0,0
"RTBG","ROTC1",2012-07-13,"CHLORIDE",53.2,55.3,54.8,54,1.59999999999999,-0.5,-2.09999999999999
"RTBG","ROTC1",2012-07-13,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC1",2012-07-13,"NITRITE-N",0.004,0.002,0.004,0.004,0,0.002,0.002
"RTBG","ROTC1",2012-07-13,"KJELDAHL NITROGEN, DIS",1.38,1.41,1.4,1.39,0.02,-0.01,-0.03
"RTBG","ROTC1",2012-07-13,"PHOSPHATE, TOTAL AS P",0.02,0.017,0.025,0.0225,0.005,0.008,0.003
"RTBG","ROTC1",2012-07-13,"PHOSPHATE, DISSOLVED AS P",0.008,0.008,0.008,0.008,0,0,0
"RTBG","ROTC1",2012-07-13,"SILICA",16.2,18.6,16.4,16.3,0.199999999999999,-2.2,-2.4
"RTBG","ROTC1",2012-07-13,"CALCIUM",64.1,61.9,63.6,63.85,-0.499999999999993,1.7,2.2
"RTBG","ROTC1",2012-07-13,"MAGNESIUM",8.9,8.8,8.8,8.85,-0.0999999999999996,0,0.0999999999999996
"RTBG","ROTC1",2012-07-13,"POTASSIUM",3.6,3.6,3.6,3.6,0,0,0
"RTBG","ROTC1",2012-07-13,"SODIUM",36.6,36.1,36.1,36.35,-0.5,0,0.5
"RTBG","ROTC1",2012-07-13,"KJELDAHL NITROGEN, TOTAL",1.46,1.49,1.44,1.45,-0.02,-0.05,-0.03
"RTBG","ROTA3",2012-10-10,"CALCIUM",22.7,23.6,23.4,23.05,0.699999999999999,-0.200000000000003,-0.900000000000002
"RTBG","ROTA3",2012-10-10,"MAGNESIUM",2.6,2.7,2.7,2.65,0.1,0,-0.1
"RTBG","ROTA3",2012-10-10,"POTASSIUM",1,1,1.1,1.05,0.1,0.1,0
"RTBG","ROTA3",2012-10-10,"SODIUM",15,15.5,15.6,15.3,0.6,0.0999999999999996,-0.5
"RTBG","ROTA3",2012-10-10,"KJELDAHL NITROGEN, TOTAL",0.74,0.74,0.75,0.745,0.01,0.01,0
"RTBG","ROTA3",2012-10-10,"AMMONIA-N",0.005,0.01,0.005,0.005,0,-0.005,-0.005
"RTBG","ROTA3",2012-10-10,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA3",2012-10-10,"CARBON, DISSOLVED ORGANIC",14.6,14.5,14.5,14.55,-0.0999999999999996,0,0.0999999999999996
"RTBG","ROTA3",2012-10-10,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2012-10-10,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2012-10-10,"SULFATE",0.4,0.4,0.4,0.4,0,0,0
"RTBG","ROTA3",2012-10-10,"CHLORIDE",26.4,26.4,26.2,26.3,-0.199999999999999,-0.199999999999999,0
"RTBG","ROTA3",2012-10-10,"KJELDAHL NITROGEN, DIS",0.72,0.7,0.72,0.72,0,0.02,0.02
"RTBG","ROTA3",2012-10-10,"PHOSPHATE, TOTAL AS P",0.009,0.009,0.01,0.0095,0.001,0.001,0
"RTBG","ROTA3",2012-10-10,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"RTBG","ROTA3",2012-10-10,"SILICA",10.8,10.7,10.9,10.85,0.0999999999999996,0.200000000000001,0.100000000000001
"RTBG","ROTE1",2013-02-07,"KJELDAHL NITROGEN, TOTAL",1.41,1.41,1.42,1.415,0.01,0.01,0
"RTBG","ROTE1",2013-02-07,"AMMONIA-N",0.028,0.025,0.026,0.027,-0.002,0.000999999999999997,0.003
"RTBG","ROTE1",2013-02-07,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTE1",2013-02-07,"CARBON, DISSOLVED ORGANIC",24,24.1,24.3,24.15,0.300000000000001,0.199999999999999,-0.100000000000001
"RTBG","ROTE1",2013-02-07,"SULFATE",18.1,17.9,17.9,18,-0.200000000000003,0,0.200000000000003
"RTBG","ROTE1",2013-02-07,"CHLORIDE",85.6,84.9,84.8,85.2,-0.799999999999997,-0.100000000000009,0.699999999999989
"RTBG","ROTE1",2013-02-07,"NITRITE-N",0.004,0.004,0.004,0.004,0,0,0
"RTBG","ROTE1",2013-02-07,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTE1",2013-02-07,"KJELDAHL NITROGEN, DIS",1.37,1.37,1.4,1.385,0.0299999999999998,0.0299999999999998,0
"RTBG","ROTE1",2013-02-07,"PHOSPHATE, TOTAL AS P",0.01,0.009,0.009,0.0095,-0.001,0,0.001
"RTBG","ROTE1",2013-02-07,"PHOSPHATE, DISSOLVED AS P",0.004,0.005,0.005,0.0045,0.001,0,-0.001
"RTBG","ROTE1",2013-02-07,"SILICA",4.84,4.8,4.81,4.825,-0.0300000000000002,0.00999999999999979,0.04
"RTBG","ROTE1",2013-02-07,"CALCIUM",77.6,77.9,78,77.8,0.400000000000006,0.0999999999999943,-0.300000000000011
"RTBG","ROTE1",2013-02-07,"MAGNESIUM",13.4,13.4,13.4,13.4,0,0,0
"RTBG","ROTE1",2013-02-07,"SODIUM",54.3,54,55.2,54.75,0.900000000000006,1.2,0.299999999999997
"RTBG","ROTC1",2013-05-09,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC1",2013-05-09,"NITRITE-N",0.004,0.002,0.002,0.003,-0.002,0,0.002
"RTBG","ROTC1",2013-05-09,"KJELDAHL NITROGEN, DIS",1.18,1.19,1.2,1.19,0.02,0.01,-0.01
"RTBG","ROTC1",2013-05-09,"PHOSPHATE, TOTAL AS P",0.015,0.016,0.018,0.0165,0.003,0.002,-0.001
"RTBG","ROTC1",2013-05-09,"PHOSPHATE, DISSOLVED AS P",0.009,0.009,0.008,0.0085,-0.000999999999999999,-0.000999999999999999,0
"RTBG","ROTC1",2013-05-09,"SILICA",4.47,4.48,4.47,4.47,0,-0.0100000000000007,-0.0100000000000007
"RTBG","ROTC1",2013-05-09,"CALCIUM",52.3,52.6,52.6,52.45,0.300000000000004,0,-0.300000000000004
"RTBG","ROTC1",2013-05-09,"MAGNESIUM",8,8.1,8.1,8.05,0.0999999999999996,0,-0.0999999999999996
"RTBG","ROTC1",2013-05-09,"POTASSIUM",3.2,3.2,3.3,3.25,0.0999999999999996,0.0999999999999996,0
"RTBG","ROTC1",2013-05-09,"SODIUM",38.4,38.7,38.6,38.5,0.200000000000003,-0.100000000000001,-0.300000000000004
"RTBG","ROTC1",2013-05-09,"KJELDAHL NITROGEN, TOTAL",1.24,1.24,1.27,1.255,0.03,0.03,0
"RTBG","ROTC1",2013-05-09,"AMMONIA-N",0.025,0.022,0.023,0.024,-0.002,0.001,0.003
"RTBG","ROTC1",2013-05-09,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTC1",2013-05-09,"CARBON, DISSOLVED ORGANIC",19.8,20.1,20,19.9,0.199999999999999,-0.100000000000001,-0.300000000000001
"RTBG","ROTC1",2013-05-09,"SULFATE",3.2,3.2,3.3,3.25,0.0999999999999996,0.0999999999999996,0
"RTBG","ROTC1",2013-05-09,"CHLORIDE",58,58.3,59.8,58.9,1.8,1.5,-0.299999999999997
"RTBG","ROTA2",2013-08-21,"PHOSPHATE, TOTAL AS P",0.009,0.009,0.009,0.009,0,0,0
"RTBG","ROTA4",2013-11-26,"PHOSPHATE, TOTAL AS P",0.012,0.013,0.013,0.0125,0.000999999999999999,0,-0.000999999999999999
"RTBG","ROTA3",2014-02-12,"KJELDAHL NITROGEN, DIS",0.62,0.62,0.62,0.62,0,0,0
"RTBG","ROTA3",2014-02-12,"KJELDAHL NITROGEN, TOTAL",0.66,0.64,0.64,0.65,-0.02,0,0.02
"RTBG","ROTA3",2014-02-12,"CALCIUM",25.2,24.6,24.8,25,-0.399999999999999,0.199999999999999,0.599999999999998
"RTBG","ROTA3",2014-02-12,"MAGNESIUM",2.6,2.6,2.5,2.55,-0.1,-0.1,0
"RTBG","ROTA3",2014-02-12,"POTASSIUM",0.4,0.4,0.4,0.4,0,0,0
"RTBG","ROTA3",2014-02-12,"SODIUM",17.9,17.9,17.7,17.8,-0.199999999999999,-0.199999999999999,0
"RTBG","ROTA3",2014-02-12,"CHLORIDE",31.8,31.3,31.4,31.6,-0.400000000000002,0.0999999999999979,0.5
"RTBG","ROTA3",2014-02-12,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"RTBG","ROTA3",2014-02-12,"CARBON, DISSOLVED ORGANIC",12.7,12.8,12.8,12.75,0.100000000000001,0,-0.100000000000001
"RTBG","ROTA3",2014-02-12,"AMMONIA-N",0.01,0.005,0.01,0.01,0,0.005,0.005
"RTBG","ROTA3",2014-02-12,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA3",2014-02-12,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2014-02-12,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2014-02-12,"SILICA",1.94,1.98,1.92,1.93,-0.02,-0.0600000000000001,-0.04
"RTBG","ROTA3",2014-02-12,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"RTBG","ROTA3",2014-02-12,"PHOSPHATE, TOTAL AS P",0.007,0.008,0.008,0.0075,0.001,0,-0.001
"RTBG","ROTA3",2014-07-23,"CALCIUM",30.8,31.2,30.4,30.6,-0.400000000000002,-0.800000000000001,-0.399999999999999
"RTBG","ROTA3",2014-07-23,"MAGNESIUM",3.1,3.2,3.1,3.1,0,-0.1,-0.1
"RTBG","ROTA3",2014-07-23,"SODIUM",18.3,18.6,18,18.15,-0.300000000000001,-0.600000000000001,-0.300000000000001
"RTBG","ROTA3",2014-07-23,"POTASSIUM",0.5,0.6,0.5,0.5,0,-0.1,-0.1
"RTBG","ROTA3",2014-07-23,"CHLORIDE",28.1,28,28.3,28.2,0.199999999999999,0.300000000000001,0.100000000000001
"RTBG","ROTA3",2014-07-23,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"RTBG","ROTA3",2014-07-23,"CARBON, DISSOLVED ORGANIC",16,15.9,16,16,0,0.0999999999999996,0.0999999999999996
"RTBG","ROTA3",2014-07-23,"AMMONIA-N",0.01,0.012,0.011,0.0105,0.000999999999999999,-0.001,-0.002
"RTBG","ROTA3",2014-07-23,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA3",2014-07-23,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2014-07-23,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA3",2014-07-23,"SILICA",11.4,11.3,11.4,11.4,0,0.0999999999999996,0.0999999999999996
"RTBG","ROTA3",2014-07-23,"KJELDAHL NITROGEN, DIS",0.87,0.87,0.87,0.87,0,0,0
"RTBG","ROTA3",2014-07-23,"PHOSPHATE, DISSOLVED AS P",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTA3",2014-07-23,"KJELDAHL NITROGEN, TOTAL",0.92,0.89,0.93,0.925,0.01,0.04,0.03
"RTBG","ROTA3",2014-07-23,"PHOSPHATE, TOTAL AS P",0.011,0.01,0.013,0.012,0.002,0.003,0.000999999999999999
"RTBG","ROTC3",2014-09-11,"CALCIUM",32.1,32.1,32.2,32.15,0.100000000000001,0.100000000000001,0
"RTBG","ROTC3",2014-09-11,"MAGNESIUM",3.6,3.6,3.5,3.55,-0.1,-0.1,0
"RTBG","ROTC3",2014-09-11,"POTASSIUM",1.2,1.1,1.1,1.15,-0.0999999999999999,0,0.0999999999999999
"RTBG","ROTC3",2014-09-11,"SODIUM",12.2,12.1,12,12.1,-0.199999999999999,-0.0999999999999996,0.0999999999999996
"RTBG","ROTC3",2014-09-11,"CHLORIDE",17,16.4,16.8,16.9,-0.199999999999999,0.400000000000002,0.600000000000001
"RTBG","ROTC3",2014-09-11,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"RTBG","ROTC3",2014-09-11,"CARBON, DISSOLVED ORGANIC",15.7,12.6,12.4,14.05,-3.3,-0.199999999999999,3.1
"RTBG","ROTC3",2014-09-11,"AMMONIA-N",0.018,0.016,0.017,0.0175,-0.000999999999999997,0.001,0.002
"RTBG","ROTC3",2014-09-11,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTC3",2014-09-11,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC3",2014-09-11,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC3",2014-09-11,"SILICA",8.14,7.9,8,8.07,-0.140000000000001,0.0999999999999996,0.24
"RTBG","ROTC3",2014-09-11,"KJELDAHL NITROGEN, DIS",0.81,0.81,0.89,0.85,0.08,0.08,0
"RTBG","ROTC3",2014-09-11,"PHOSPHATE, DISSOLVED AS P",0.007,0.006,0.006,0.0065,-0.001,0,0.001
"RTBG","ROTC3",2014-09-11,"KJELDAHL NITROGEN, TOTAL",0.89,0.87,0.9,0.895,0.01,0.03,0.02
"RTBG","ROTC3",2014-09-11,"PHOSPHATE, TOTAL AS P",0.015,0.014,0.013,0.014,-0.002,-0.001,0.000999999999999999
"RTBG","ROTE1",2014-11-12,"CALCIUM",73,68.5,71.8,72.4,-1.2,3.3,4.5
"RTBG","ROTE1",2014-11-12,"MAGNESIUM",9.4,8.4,9,9.2,-0.4,0.6,1
"RTBG","ROTE1",2014-11-12,"POTASSIUM",5.2,4.7,5,5.1,-0.2,0.3,0.5
"RTBG","ROTE1",2014-11-12,"SODIUM",43.1,39.4,41.8,42.45,-1.3,2.4,3.7
"RTBG","ROTE1",2014-11-12,"CHLORIDE",55.5,55.7,55.9,55.7,0.399999999999999,0.199999999999996,-0.200000000000003
"RTBG","ROTE1",2014-11-12,"SULFATE",6.2,6.3,6.4,6.3,0.2,0.100000000000001,-0.0999999999999996
"RTBG","ROTE1",2014-11-12,"CARBON, DISSOLVED ORGANIC",20.8,20.8,20.8,20.8,0,0,0
"RTBG","ROTE1",2014-11-12,"AMMONIA-N",0.02,0.016,0.015,0.0175,-0.005,-0.001,0.004
"RTBG","ROTE1",2014-11-12,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"RTBG","ROTE1",2014-11-12,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTE1",2014-11-12,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTE1",2014-11-12,"SILICA",6.49,6.48,6.51,6.5,0.0199999999999996,0.0299999999999994,0.00999999999999979
"RTBG","ROTE1",2014-11-12,"KJELDAHL NITROGEN, DIS",1.1,1.1,1.1,1.1,0,0,0
"RTBG","ROTE1",2014-11-12,"PHOSPHATE, DISSOLVED AS P",0.004,0.005,0.007,0.0055,0.003,0.002,-0.001
"RTBG","ROTE1",2014-11-12,"KJELDAHL NITROGEN, TOTAL",1.12,1.14,1.15,1.135,0.0299999999999998,0.01,-0.0199999999999998
"RTBG","ROTE1",2014-11-12,"PHOSPHATE, TOTAL AS P",0.01,0.009,0.008,0.009,-0.002,-0.000999999999999999,0.001
"RTBG","ROTA4",2015-02-19,"CALCIUM",59,59.8,58.6,58.8,-0.399999999999999,-1.2,-0.799999999999997
"RTBG","ROTA4",2015-02-19,"POTASSIUM",3.1,3.2,3.2,3.15,0.1,0,-0.1
"RTBG","ROTA4",2015-02-19,"MAGNESIUM",9,9.1,9,9,0,-0.0999999999999996,-0.0999999999999996
"RTBG","ROTA4",2015-02-19,"SODIUM",38.4,39.2,38.4,38.4,0,-0.800000000000004,-0.800000000000004
"RTBG","ROTA4",2015-02-19,"SULFATE",3.2,3.2,3.3,3.25,0.0999999999999996,0.0999999999999996,0
"RTBG","ROTA4",2015-02-19,"CHLORIDE",62.1,62.6,62,62.05,-0.100000000000001,-0.600000000000001,-0.5
"RTBG","ROTA4",2015-02-19,"CARBON, DISSOLVED ORGANIC",18.5,18.9,18.5,18.5,0,-0.399999999999999,-0.399999999999999
"RTBG","ROTA4",2015-02-19,"AMMONIA-N",0.016,0.015,0.014,0.015,-0.002,-0.000999999999999999,0.001
"RTBG","ROTA4",2015-02-19,"NITRATE+NITRITE-N",0.01,0.005,0.005,0.0075,-0.005,0,0.005
"RTBG","ROTA4",2015-02-19,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA4",2015-02-19,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTA4",2015-02-19,"SILICA",1.65,1.69,1.82,1.735,0.17,0.13,-0.04
"RTBG","ROTA4",2015-02-19,"PHOSPHATE, DISSOLVED AS P",0.005,0.004,0.004,0.0045,-0.001,0,0.001
"RTBG","ROTA4",2015-02-19,"KJELDAHL NITROGEN, TOTAL",1.19,1.16,1.11,1.15,-0.0799999999999998,-0.0499999999999998,0.03
"RTBG","ROTA4",2015-02-19,"PHOSPHATE, TOTAL AS P",0.009,0.01,0.014,0.0115,0.005,0.004,-0.001
"RTBG","ROTA4",2015-02-19,"KJELDAHL NITROGEN, DIS",1.14,1.09,1.09,1.115,-0.0499999999999998,0,0.0499999999999998
"RTBG","ROTC1",2015-05-28,"POTASSIUM",5.8,6.5,6.4,6.1,0.600000000000001,-0.0999999999999996,-0.7
"RTBG","ROTC1",2015-05-28,"MAGNESIUM",12.8,14.2,14.2,13.5,1.4,0,-1.4
"RTBG","ROTC1",2015-05-28,"CALCIUM",72.5,80.2,79.9,76.2,7.40000000000001,-0.299999999999997,-7.7
"RTBG","ROTC1",2015-05-28,"SULFATE",25.3,25.2,25.1,25.2,-0.199999999999999,-0.0999999999999979,0.100000000000001
"RTBG","ROTC1",2015-05-28,"CHLORIDE",86.2,86.2,86.3,86.25,0.0999999999999943,0.0999999999999943,0
"RTBG","ROTC1",2015-05-28,"CARBON, DISSOLVED ORGANIC",19.9,20.5,20.4,20.15,0.5,-0.100000000000001,-0.600000000000001
"RTBG","ROTC1",2015-05-28,"AMMONIA-N",0.037,0.037,0.037,0.037,0,0,0
"RTBG","ROTC1",2015-05-28,"NITRATE+NITRITE-N",0.086,0.087,0.082,0.084,-0.00399999999999999,-0.00499999999999999,-0.001
"RTBG","ROTC1",2015-05-28,"NITRITE-N",0.007,0.007,0.007,0.007,0,0,0
"RTBG","ROTC1",2015-05-28,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"RTBG","ROTC1",2015-05-28,"SILICA",10.1,10.1,10.1,10.1,0,0,0
"RTBG","ROTC1",2015-05-28,"KJELDAHL NITROGEN, DIS",1.14,1.13,1.13,1.135,-0.01,0,0.01
"RTBG","ROTC1",2015-05-28,"PHOSPHATE, DISSOLVED AS P",0.008,0.007,0.008,0.008,0,0.001,0.001
"RTBG","ROTC1",2015-05-28,"KJELDAHL NITROGEN, TOTAL",1.18,1.19,1.16,1.17,-0.02,-0.03,-0.01
"RTBG","ROTC1",2015-05-28,"PHOSPHATE, TOTAL AS P",0.019,0.019,0.021,0.02,0.002,0.002,0
"RTBG","ROTC1",2015-05-28,"SODIUM",51.8,58.3,57.3,54.55,5.5,-1,-6.5
"RTBG","ROTC1",2015-08-20,"SODIUM",58.4,57.8,58,58.2,-0.399999999999999,0.200000000000003,0.600000000000001
"RTBG","ROTC1",2015-08-20,"MAGNESIUM",8.2,8.2,8.2,8.2,0,0,0
